taxon1,taxon2,taxon3,taxon4,CF12.34,CF13.24,CF14.23
Ha_0,Kro_0,Uk_1,Van_0,0.474,0.28,0.246
Ha_0,Kro_0,Uk_1,Uod_1,0.545,0.245,0.21
Ha_0,Kro_0,Tu_0,Yo_0,0.343,0.306,0.35
Ha_0,Kro_0,Uk_1,Wt_5,0.545,0.252,0.204
Ha_0,Kro_0,Uod_1,Wa_1,0.548,0.23,0.222
Ha_0,Kro_0,Tha_1,Yo_0,0.359,0.333,0.308
Ha_0,Kro_0,Rome_1,Van_0,0.528,0.223,0.249
Ha_0,Kro_0,Uod_1,Vind_1,0.497,0.235,0.267
Ha_0,Kro_0,Uk_1,Vind_1,0.488,0.264,0.247
Ha_0,Kro_0,Wa_1,Yo_0,0.328,0.333,0.34
Ha_0,Kro_0,Uod_1,Van_0,0.488,0.257,0.256
Ha_0,Mnz_0,Pla_0,Uod_1,0.337,0.327,0.336
Ha_0,Kro_0,Van_0,Wt_5,0.476,0.272,0.252
Ha_0,Mnz_0,Pla_0,Vind_1,0.305,0.257,0.439
Ha_0,Kro_0,Van_0,Wa_1,0.47,0.259,0.271
Ha_0,Kro_0,Van_0,Vind_1,0.548,0.209,0.243
Ha_0,Mnz_0,Nw_0,Pla_0,0.213,0.569,0.218
Ha_0,Kro_0,Tu_0,Uod_1,0.536,0.221,0.242
Ha_0,Kro_0,Uk_1,Wa_1,0.533,0.246,0.221
Ha_0,Kro_0,Rome_1,Yo_0,0.359,0.291,0.35
Ha_0,Kro_0,Uod_1,Wt_5,0.53,0.246,0.224
Ha_0,Kro_0,Uk_1,Yo_0,0.338,0.351,0.312
Ha_0,Mnz_0,Nw_0,Rome_1,0.235,0.523,0.242
Ha_0,Kro_0,Vind_1,Wa_1,0.47,0.272,0.258
Ha_0,Mnz_0,Pla_0,Pna_17,0.262,0.236,0.502
Ha_0,Mnz_0,Nw_0,Uod_1,0.17,0.582,0.248
Ha_0,Kro_0,Van_0,Yo_0,0.347,0.325,0.328
Ha_0,Kro_0,Uod_1,Yo_0,0.334,0.328,0.338
Ha_0,Mnz_0,Nw_0,Wt_5,0.151,0.693,0.156
Ha_0,Mnz_0,Nw_0,Wa_1,0.186,0.571,0.242
Ha_0,Mnz_0,Nw_0,Tu_0,0.217,0.552,0.231
Ha_0,Mnz_0,Nw_0,Vind_1,0.208,0.513,0.279
Ha_0,Mnz_0,Pla_0,Qar_8a,0.378,0.29,0.332
Ha_0,Mnz_0,Pla_0,Wa_1,0.304,0.36,0.336
Ha_0,Mnz_0,Pla_0,Rome_1,0.332,0.257,0.411
Ha_0,Mnz_0,Nw_0,Ragl_1,0.284,0.493,0.224
Ha_0,Mnz_0,Pla_0,Ragl_1,0.339,0.251,0.411
Ha_0,Mnz_0,Pla_0,Tha_1,0.321,0.359,0.32
Ha_0,Mnz_0,Nw_0,Van_0,0.204,0.518,0.278
Ha_0,Kro_0,Wa_1,Wt_5,0.526,0.245,0.229
Ha_0,Mnz_0,Pla_0,Tu_0,0.321,0.304,0.375
Ha_0,Mnz_0,Pla_0,Van_0,0.329,0.242,0.429
Ha_0,Mnz_0,Pna_17,Tu_0,0.227,0.511,0.262
Ha_0,Mnz_0,Pla_0,Uk_1,0.351,0.302,0.347
Ha_0,Kro_0,Wt_5,Yo_0,0.346,0.309,0.345
Ha_0,Kro_0,Vind_1,Yo_0,0.381,0.323,0.295
Ha_0,Mnz_0,Nw_0,Pna_17,0.271,0.41,0.319
Ha_0,Mnz_0,Qar_8a,Van_0,0.288,0.276,0.436
Ha_0,Mnz_0,Pna_17,Qar_8a,0.25,0.513,0.237
Ha_0,Mnz_0,Pla_0,Yo_0,0.245,0.22,0.535
Ha_0,Mnz_0,Pla_0,Wt_5,0.238,0.489,0.273
Ha_0,Mnz_0,Nw_0,Tha_1,0.182,0.587,0.231
Ha_0,Mnz_0,Nw_0,Yo_0,0.279,0.386,0.336
Ha_0,Mnz_0,Nw_0,Qar_8a,0.203,0.571,0.227
Ha_0,Mnz_0,Pna_17,Tha_1,0.237,0.531,0.232
Ha_0,Mnz_0,Nw_0,Uk_1,0.223,0.53,0.248
Ha_0,Mnz_0,Pna_17,Van_0,0.275,0.439,0.286
Ha_0,Mnz_0,Pna_17,Ragl_1,0.244,0.462,0.294
Ha_0,Mnz_0,Pna_17,Rome_1,0.294,0.462,0.244
Ha_0,Mnz_0,Pna_17,Uod_1,0.237,0.515,0.248
Ha_0,Mnz_0,Ragl_1,Wa_1,0.268,0.451,0.281
Ha_0,Mnz_0,Pna_17,Wt_5,0.176,0.656,0.168
Ha_0,Mnz_0,Pna_17,Vind_1,0.296,0.432,0.273
Ha_0,Mnz_0,Qar_8a,Tha_1,0.298,0.385,0.317
Ha_0,Mnz_0,Rome_1,Tu_0,0.282,0.413,0.304
Ha_0,Mnz_0,Qar_8a,Uk_1,0.342,0.322,0.337
Ha_0,Mnz_0,Ragl_1,Yo_0,0.255,0.278,0.467
Ha_0,Mnz_0,Qar_8a,Rome_1,0.326,0.274,0.4
Ha_0,Mnz_0,Qar_8a,Wt_5,0.233,0.513,0.254
Ha_0,Mnz_0,Pna_17,Uk_1,0.24,0.49,0.27
Ha_0,Mnz_0,Pna_17,Yo_0,0.414,0.278,0.307
Ha_0,Mnz_0,Qar_8a,Uod_1,0.341,0.342,0.316
Ha_0,Mnz_0,Qar_8a,Yo_0,0.244,0.235,0.521
Ha_0,Mnz_0,Ragl_1,Tu_0,0.26,0.406,0.333
Ha_0,Mnz_0,Ragl_1,Rome_1,0.24,0.371,0.39
Ha_0,Mnz_0,Rome_1,Tha_1,0.288,0.436,0.276
Ha_0,Mnz_0,Qar_8a,Wa_1,0.307,0.367,0.327
Ha_0,Mnz_0,Pna_17,Wa_1,0.224,0.512,0.264
Ha_0,Mnz_0,Ragl_1,Vind_1,0.235,0.348,0.417
Ha_0,Mnz_0,Ragl_1,Uk_1,0.355,0.364,0.281
Ha_0,Mnz_0,Ragl_1,Van_0,0.259,0.34,0.401
Ha_0,Mnz_0,Ragl_1,Tha_1,0.256,0.46,0.284
Ha_0,Mnz_0,Uk_1,Yo_0,0.221,0.269,0.51
Ha_0,Mnz_0,Ragl_1,Wt_5,0.235,0.549,0.216
Ha_0,Mnz_0,Rome_1,Uk_1,0.298,0.401,0.301
Ha_0,Mnz_0,Qar_8a,Ragl_1,0.294,0.297,0.409
Ha_0,Mnz_0,Rome_1,Van_0,0.407,0.277,0.316
Ha_0,Mnz_0,Ragl_1,Uod_1,0.323,0.395,0.282
Ha_0,Mnz_0,Qar_8a,Tu_0,0.301,0.336,0.363
Ha_0,Mnz_0,Van_0,Vind_1,0.44,0.278,0.281
Ha_0,Mnz_0,Rome_1,Uod_1,0.299,0.419,0.282
Ha_0,Mnz_0,Qar_8a,Vind_1,0.304,0.269,0.427
Ha_0,Mnz_0,Tha_1,Wa_1,0.307,0.341,0.352
Ha_0,Mnz_0,Tha_1,Wt_5,0.243,0.467,0.29
Ha_0,Mnz_0,Tha_1,Vind_1,0.274,0.264,0.462
Ha_0,Mnz_0,Tha_1,Yo_0,0.227,0.239,0.534
Ha_0,Mnz_0,Tha_1,Tu_0,0.315,0.291,0.394
Ha_0,Mnz_0,Tha_1,Uod_1,0.295,0.34,0.365
Ha_0,Mnz_0,Tha_1,Uk_1,0.286,0.319,0.396
Ha_0,Mnz_0,Tu_0,Uk_1,0.323,0.342,0.335
Ha_0,Mnz_0,Tha_1,Van_0,0.281,0.26,0.458
Ha_0,Mnz_0,Tu_0,Wa_1,0.287,0.391,0.322
Ha_0,Nw_0,Pla_0,Rome_1,0.562,0.233,0.206
Ha_0,Nw_0,Pla_0,Uod_1,0.587,0.177,0.236
Ha_0,Mnz_0,Tu_0,Uod_1,0.325,0.37,0.305
Ha_0,Mnz_0,Tu_0,Wt_5,0.282,0.51,0.208
Ha_0,Mnz_0,Tu_0,Van_0,0.284,0.28,0.436
Ha_0,Mnz_0,Tu_0,Vind_1,0.29,0.272,0.438
Ha_0,Mnz_0,Tu_0,Yo_0,0.238,0.242,0.52
Ha_0,Mnz_0,Uk_1,Van_0,0.278,0.292,0.43
Ha_0,Mnz_0,Uk_1,Wa_1,0.32,0.375,0.305
Ha_0,Nw_0,Pla_0,Vind_1,0.553,0.197,0.25
Ha_0,Mnz_0,Van_0,Wa_1,0.256,0.462,0.282
Ha_0,Mnz_0,Uk_1,Uod_1,0.383,0.336,0.282
Ha_0,Mnz_0,Uk_1,Vind_1,0.28,0.287,0.433
Ha_0,Mnz_0,Van_0,Wt_5,0.205,0.59,0.204
Ha_0,Mnz_0,Uod_1,Van_0,0.27,0.274,0.457
Ha_0,Mnz_0,Uod_1,Wt_5,0.252,0.487,0.261
Ha_0,Mnz_0,Uod_1,Vind_1,0.276,0.264,0.46
Ha_0,Mnz_0,Vind_1,Wt_5,0.219,0.594,0.187
Ha_0,Mnz_0,Wt_5,Yo_0,0.162,0.172,0.666
Ha_0,Mnz_0,Uod_1,Yo_0,0.213,0.252,0.535
Ha_0,Mnz_0,Uod_1,Wa_1,0.326,0.358,0.316
Ha_0,Mnz_0,Rome_1,Wt_5,0.212,0.586,0.203
Ha_0,Mnz_0,Rome_1,Yo_0,0.258,0.254,0.488
Ha_0,Mnz_0,Van_0,Yo_0,0.247,0.286,0.467
Ha_0,Mnz_0,Wa_1,Wt_5,0.218,0.49,0.292
Ha_0,Mnz_0,Rome_1,Vind_1,0.413,0.271,0.316
Ha_0,Nw_0,Pla_0,Qar_8a,0.605,0.191,0.204
Ha_0,Nw_0,Pla_0,Uk_1,0.555,0.224,0.22
Ha_0,Mnz_0,Rome_1,Wa_1,0.278,0.431,0.29
Ha_0,Nw_0,Pla_0,Tu_0,0.573,0.213,0.214
Ha_0,Nw_0,Pla_0,Wt_5,0.561,0.229,0.21
Ha_0,Mnz_0,Uk_1,Wt_5,0.263,0.498,0.239
Ha_0,Nw_0,Pla_0,Van_0,0.563,0.196,0.241
Ha_0,Mnz_0,Vind_1,Wa_1,0.257,0.459,0.284
Ha_0,Nw_0,Pla_0,Ragl_1,0.513,0.28,0.207
Ha_0,Mnz_0,Vind_1,Yo_0,0.262,0.276,0.463
Ha_0,Nw_0,Pla_0,Wa_1,0.555,0.2,0.245
Ha_0,Nw_0,Qar_8a,Vind_1,0.539,0.199,0.262
Ha_0,Mnz_0,Wa_1,Yo_0,0.215,0.261,0.524
Ha_0,Nw_0,Pla_0,Pna_17,0.425,0.27,0.305
Ha_0,Nw_0,Pla_0,Tha_1,0.586,0.193,0.221
Ha_0,Nw_0,Pna_17,Qar_8a,0.427,0.297,0.276
Ha_0,Nw_0,Qar_8a,Uk_1,0.566,0.22,0.214
Ha_0,Nw_0,Pla_0,Yo_0,0.401,0.283,0.316
Ha_0,Nw_0,Pna_17,Tha_1,0.423,0.284,0.293
Ha_0,Nw_0,Qar_8a,Tha_1,0.578,0.193,0.228
Ha_0,Nw_0,Rome_1,Uk_1,0.528,0.231,0.241
Ha_0,Nw_0,Tha_1,Uod_1,0.585,0.189,0.226
Ha_0,Nw_0,Pna_17,Uod_1,0.424,0.266,0.31
Ha_0,Nw_0,Pna_17,Ragl_1,0.363,0.374,0.263
Ha_0,Nw_0,Qar_8a,Wa_1,0.581,0.19,0.229
Ha_0,Nw_0,Pna_17,Rome_1,0.432,0.308,0.26
Ha_0,Nw_0,Qar_8a,Rome_1,0.558,0.235,0.207
Ha_0,Nw_0,Qar_8a,Ragl_1,0.479,0.306,0.215
Ha_0,Nw_0,Pna_17,Vind_1,0.445,0.247,0.308
Ha_0,Nw_0,Pna_17,Tu_0,0.389,0.311,0.3
Ha_0,Nw_0,Ragl_1,Tha_1,0.502,0.205,0.293
Ha_0,Nw_0,Pna_17,Wa_1,0.409,0.284,0.307
Ha_0,Nw_0,Qar_8a,Tu_0,0.568,0.22,0.212
Ha_0,Nw_0,Rome_1,Yo_0,0.4,0.281,0.319
Ha_0,Nw_0,Pna_17,Yo_0,0.482,0.264,0.254
Ha_0,Nw_0,Qar_8a,Van_0,0.534,0.212,0.254
Ha_0,Nw_0,Pna_17,Wt_5,0.415,0.318,0.267
Ha_0,Nw_0,Pna_17,Uk_1,0.386,0.321,0.294
Ha_0,Nw_0,Qar_8a,Yo_0,0.395,0.294,0.312
Ha_0,Nw_0,Pna_17,Van_0,0.427,0.261,0.312
Ha_0,Nw_0,Tu_0,Uk_1,0.537,0.231,0.232
Ha_0,Nw_0,Ragl_1,Tu_0,0.455,0.238,0.307
Ha_0,Nw_0,Qar_8a,Uod_1,0.589,0.179,0.232
Ha_0,Nw_0,Ragl_1,Uod_1,0.494,0.192,0.314
Ha_0,Nw_0,Qar_8a,Wt_5,0.56,0.231,0.21
Ha_0,Nw_0,Ragl_1,Uk_1,0.502,0.215,0.283
Ha_0,Nw_0,Rome_1,Tu_0,0.514,0.242,0.244
Ha_0,Nw_0,Ragl_1,Rome_1,0.424,0.258,0.318
Ha_0,Nw_0,Rome_1,Vind_1,0.566,0.183,0.251
Ha_0,Nw_0,Ragl_1,Wt_5,0.485,0.23,0.285
Ha_0,Nw_0,Rome_1,Tha_1,0.537,0.21,0.253
Ha_0,Nw_0,Tha_1,Tu_0,0.562,0.228,0.209
Ha_0,Nw_0,Tha_1,Wa_1,0.576,0.201,0.223
Ha_0,Nw_0,Tha_1,Wt_5,0.565,0.237,0.198
Ha_0,Nw_0,Rome_1,Wa_1,0.536,0.205,0.259
Ha_0,Nw_0,Rome_1,Wt_5,0.518,0.239,0.243
Ha_0,Nw_0,Tu_0,Wa_1,0.55,0.209,0.242
Ha_0,Nw_0,Rome_1,Van_0,0.562,0.189,0.25
Ha_0,Nw_0,Tu_0,Uod_1,0.579,0.182,0.239
Ha_0,Nw_0,Van_0,Wa_1,0.526,0.24,0.235
Ha_0,Nw_0,Ragl_1,Vind_1,0.43,0.211,0.359
Ha_0,Nw_0,Tha_1,Uk_1,0.547,0.239,0.215
Ha_0,Nw_0,Rome_1,Uod_1,0.561,0.181,0.259
Ha_0,Nw_0,Ragl_1,Van_0,0.448,0.205,0.348
Ha_0,Nw_0,Uk_1,Vind_1,0.504,0.216,0.28
Ha_0,Nw_0,Tha_1,Van_0,0.526,0.227,0.247
Ha_0,Nw_0,Tha_1,Vind_1,0.533,0.214,0.253
Ha_0,Nw_0,Tu_0,Wt_5,0.563,0.226,0.211
Ha_0,Nw_0,Ragl_1,Yo_0,0.354,0.272,0.374
Ha_0,Nw_0,Tu_0,Van_0,0.524,0.212,0.264
Ha_0,Nw_0,Uk_1,Wt_5,0.554,0.222,0.225
Ha_0,Nw_0,Uk_1,Van_0,0.51,0.226,0.264
Ha_0,Pla_0,Pna_17,Qar_8a,0.225,0.541,0.234
Ha_0,Nw_0,Uod_1,Vind_1,0.542,0.224,0.234
Ha_0,Nw_0,Ragl_1,Wa_1,0.481,0.204,0.315
Ha_0,Nw_0,Uod_1,Wt_5,0.567,0.251,0.183
Ha_0,Nw_0,Tha_1,Yo_0,0.376,0.318,0.306
Ha_0,Nw_0,Van_0,Vind_1,0.58,0.205,0.216
Ha_0,Pla_0,Pna_17,Ragl_1,0.215,0.489,0.296
Ha_0,Nw_0,Uod_1,Van_0,0.534,0.237,0.229
Ha_0,Nw_0,Uk_1,Yo_0,0.351,0.316,0.333
Ha_0,Nw_0,Uk_1,Uod_1,0.569,0.191,0.241
Ha_0,Nw_0,Tu_0,Vind_1,0.516,0.213,0.27
Ha_0,Nw_0,Tu_0,Yo_0,0.396,0.293,0.311
Ha_0,Nw_0,Uk_1,Wa_1,0.556,0.198,0.246
Ha_0,Pla_0,Qar_8a,Rome_1,0.273,0.302,0.425
Ha_0,Nw_0,Vind_1,Wt_5,0.513,0.282,0.205
Ha_0,Nw_0,Uod_1,Wa_1,0.596,0.209,0.195
Ha_0,Nw_0,Vind_1,Wa_1,0.517,0.251,0.232
Ha_0,Pla_0,Pna_17,Rome_1,0.255,0.501,0.244
Ha_0,Nw_0,Uod_1,Yo_0,0.383,0.34,0.277
Ha_0,Pla_0,Pna_17,Tha_1,0.234,0.506,0.26
Ha_0,Pla_0,Pna_17,Wt_5,0.249,0.496,0.255
Ha_0,Nw_0,Vind_1,Yo_0,0.404,0.336,0.26
Ha_0,Pla_0,Pna_17,Uk_1,0.219,0.502,0.279
Ha_0,Pla_0,Pna_17,Tu_0,0.206,0.513,0.28
Ha_0,Nw_0,Wa_1,Yo_0,0.378,0.33,0.291
Ha_0,Pla_0,Pna_17,Uod_1,0.219,0.508,0.273
Ha_0,Nw_0,Van_0,Yo_0,0.386,0.331,0.283
Ha_0,Pla_0,Qar_8a,Uk_1,0.299,0.334,0.367
Ha_0,Pla_0,Rome_1,Vind_1,0.37,0.282,0.348
Ha_0,Pla_0,Pna_17,Vind_1,0.266,0.463,0.271
Ha_0,Pla_0,Qar_8a,Van_0,0.229,0.315,0.456
Ha_0,Nw_0,Van_0,Wt_5,0.515,0.275,0.209
Ha_0,Nw_0,Wa_1,Wt_5,0.558,0.244,0.198
Ha_0,Pla_0,Pna_17,Van_0,0.238,0.495,0.267
Ha_0,Pla_0,Qar_8a,Uod_1,0.313,0.313,0.374
Ha_0,Pla_0,Qar_8a,Wa_1,0.298,0.307,0.394
Ha_0,Pla_0,Qar_8a,Tha_1,0.292,0.328,0.38
Ha_0,Pla_0,Tu_0,Van_0,0.256,0.325,0.419
Ha_0,Pla_0,Qar_8a,Vind_1,0.26,0.273,0.467
Ha_0,Nw_0,Wt_5,Yo_0,0.369,0.294,0.337
Ha_0,Pla_0,Rome_1,Wa_1,0.27,0.373,0.356
Ha_0,Pla_0,Qar_8a,Wt_5,0.296,0.314,0.39
Ha_0,Pla_0,Ragl_1,Rome_1,0.208,0.401,0.39
Ha_0,Pla_0,Uk_1,Van_0,0.245,0.326,0.429
Ha_0,Pla_0,Rome_1,Wt_5,0.275,0.402,0.323
Ha_0,Pla_0,Ragl_1,Uod_1,0.308,0.381,0.311
Ha_0,Pla_0,Pna_17,Wa_1,0.228,0.485,0.287
Ha_0,Pla_0,Ragl_1,Van_0,0.224,0.383,0.392
Ha_0,Pla_0,Tha_1,Uk_1,0.305,0.343,0.352
Ha_0,Pla_0,Ragl_1,Uk_1,0.336,0.376,0.288
Ha_0,Pla_0,Pna_17,Yo_0,0.423,0.27,0.307
Ha_0,Pla_0,Tha_1,Uod_1,0.302,0.347,0.351
Ha_0,Pla_0,Rome_1,Tha_1,0.272,0.402,0.326
Ha_0,Pla_0,Ragl_1,Wa_1,0.258,0.391,0.351
Ha_0,Pla_0,Ragl_1,Wt_5,0.293,0.385,0.322
Ha_0,Pla_0,Rome_1,Uod_1,0.272,0.392,0.336
Ha_0,Pla_0,Rome_1,Uk_1,0.276,0.399,0.325
Ha_0,Pla_0,Rome_1,Tu_0,0.247,0.407,0.347
Ha_0,Pla_0,Ragl_1,Tha_1,0.252,0.417,0.331
Ha_0,Pla_0,Tu_0,Uk_1,0.318,0.364,0.317
Ha_0,Pla_0,Uod_1,Wa_1,0.342,0.314,0.344
Ha_0,Pla_0,Qar_8a,Ragl_1,0.235,0.315,0.45
Ha_0,Pla_0,Tha_1,Tu_0,0.319,0.301,0.38
Ha_0,Pla_0,Ragl_1,Vind_1,0.205,0.374,0.421
Ha_0,Pla_0,Tha_1,Yo_0,0.228,0.245,0.527
Ha_0,Pla_0,Tha_1,Vind_1,0.275,0.279,0.446
Ha_0,Pla_0,Tu_0,Wa_1,0.289,0.368,0.343
Ha_0,Pla_0,Tha_1,Van_0,0.253,0.315,0.433
Ha_0,Pla_0,Tu_0,Vind_1,0.258,0.304,0.438
Ha_0,Pla_0,Rome_1,Yo_0,0.231,0.241,0.529
Ha_0,Pla_0,Ragl_1,Yo_0,0.242,0.269,0.489
Ha_0,Pla_0,Tha_1,Wt_5,0.345,0.306,0.349
Ha_0,Pla_0,Tha_1,Wa_1,0.347,0.317,0.336
Ha_0,Pla_0,Qar_8a,Tu_0,0.268,0.315,0.417
Ha_0,Pla_0,Rome_1,Van_0,0.354,0.316,0.33
Ha_0,Pla_0,Uk_1,Uod_1,0.382,0.306,0.313
Ha_0,Pla_0,Qar_8a,Yo_0,0.217,0.215,0.568
Ha_0,Pla_0,Tu_0,Uod_1,0.318,0.363,0.318
Ha_0,Pla_0,Tu_0,Yo_0,0.225,0.248,0.527
Ha_0,Pla_0,Ragl_1,Tu_0,0.244,0.394,0.362
Ha_0,Pla_0,Uk_1,Wa_1,0.327,0.317,0.356
Ha_0,Pla_0,Tu_0,Wt_5,0.372,0.33,0.298
Ha_0,Pna_17,Qar_8a,Tha_1,0.516,0.233,0.251
Ha_0,Pla_0,Uod_1,Wt_5,0.342,0.323,0.335
Ha_0,Pla_0,Uod_1,Van_0,0.237,0.334,0.429
Ha_0,Pla_0,Van_0,Wa_1,0.238,0.408,0.353
Ha_0,Pla_0,Vind_1,Wa_1,0.252,0.424,0.323
Ha_0,Pla_0,Wa_1,Yo_0,0.214,0.274,0.512
Ha_0,Pla_0,Van_0,Vind_1,0.394,0.282,0.324
Ha_0,Pla_0,Uk_1,Yo_0,0.216,0.266,0.518
Ha_0,Pla_0,Vind_1,Wt_5,0.281,0.43,0.289
Ha_0,Pna_17,Ragl_1,Rome_1,0.4,0.34,0.26
Ha_0,Pla_0,Uk_1,Wt_5,0.339,0.325,0.336
Ha_0,Pla_0,Van_0,Wt_5,0.251,0.423,0.326
Ha_0,Pla_0,Uk_1,Vind_1,0.256,0.298,0.446
Ha_0,Pla_0,Van_0,Yo_0,0.221,0.264,0.515
Ha_0,Pla_0,Uod_1,Vind_1,0.263,0.298,0.439
Ha_0,Pla_0,Uod_1,Yo_0,0.203,0.265,0.532
Ha_0,Pna_17,Qar_8a,Rome_1,0.486,0.268,0.246
Ha_0,Pla_0,Wt_5,Yo_0,0.223,0.246,0.531
Ha_0,Pna_17,Qar_8a,Wa_1,0.515,0.218,0.267
Ha_0,Pna_17,Qar_8a,Wt_5,0.509,0.245,0.246
Ha_0,Pla_0,Wa_1,Wt_5,0.321,0.338,0.342
Ha_0,Pna_17,Rome_1,Tu_0,0.457,0.234,0.309
Ha_0,Pla_0,Vind_1,Yo_0,0.249,0.265,0.486
Ha_0,Pna_17,Ragl_1,Van_0,0.396,0.323,0.281
Ha_0,Pna_17,Qar_8a,Tu_0,0.519,0.21,0.271
Ha_0,Pna_17,Tha_1,Van_0,0.447,0.278,0.275
Ha_0,Pna_17,Qar_8a,Ragl_1,0.454,0.238,0.308
Ha_0,Pna_17,Qar_8a,Uod_1,0.53,0.214,0.256
Ha_0,Pna_17,Qar_8a,Uk_1,0.512,0.224,0.264
Ha_0,Pna_17,Qar_8a,Van_0,0.455,0.264,0.281
Ha_0,Pna_17,Ragl_1,Uk_1,0.478,0.263,0.259
Ha_0,Pna_17,Ragl_1,Wa_1,0.448,0.278,0.274
Ha_0,Pna_17,Rome_1,Uod_1,0.472,0.232,0.297
Ha_0,Pna_17,Rome_1,Van_0,0.498,0.228,0.274
Ha_0,Pna_17,Tha_1,Vind_1,0.441,0.289,0.27
Ha_0,Pna_17,Qar_8a,Yo_0,0.27,0.421,0.309
Ha_0,Pna_17,Ragl_1,Uod_1,0.451,0.282,0.267
Ha_0,Pna_17,Uk_1,Wt_5,0.509,0.27,0.221
Ha_0,Pna_17,Tha_1,Tu_0,0.503,0.228,0.27
Ha_0,Pna_17,Ragl_1,Wt_5,0.454,0.3,0.246
Ha_0,Pna_17,Tha_1,Uk_1,0.481,0.243,0.276
Ha_0,Pna_17,Rome_1,Wt_5,0.46,0.255,0.285
Ha_0,Pna_17,Rome_1,Uk_1,0.461,0.234,0.304
Ha_0,Pna_17,Tha_1,Uod_1,0.509,0.231,0.26
Ha_0,Pna_17,Rome_1,Vind_1,0.478,0.255,0.267
Ha_0,Pna_17,Tu_0,Vind_1,0.438,0.311,0.251
Ha_0,Pna_17,Tha_1,Wt_5,0.5,0.246,0.254
Ha_0,Pna_17,Rome_1,Tha_1,0.459,0.24,0.301
Ha_0,Pna_17,Rome_1,Wa_1,0.465,0.224,0.31
Ha_0,Pna_17,Qar_8a,Vind_1,0.446,0.287,0.267
Ha_0,Pna_17,Tu_0,Uk_1,0.504,0.255,0.241
Ha_0,Pna_17,Tu_0,Wa_1,0.493,0.252,0.255
Ha_0,Pna_17,Uod_1,Wt_5,0.496,0.267,0.237
Ha_0,Pna_17,Tu_0,Uod_1,0.53,0.246,0.223
Ha_0,Pna_17,Tu_0,Wt_5,0.515,0.266,0.22
Ha_0,Pna_17,Ragl_1,Vind_1,0.366,0.347,0.287
Ha_0,Pna_17,Uk_1,Uod_1,0.511,0.258,0.23
Ha_0,Pna_17,Uk_1,Wa_1,0.511,0.241,0.248
Ha_0,Pna_17,Tu_0,Van_0,0.457,0.298,0.245
Ha_0,Pna_17,Uk_1,Van_0,0.439,0.3,0.262
Ha_0,Pna_17,Ragl_1,Tu_0,0.428,0.282,0.29
Ha_0,Pna_17,Rome_1,Yo_0,0.267,0.418,0.314
Ha_0,Pna_17,Ragl_1,Tha_1,0.458,0.29,0.252
Ha_0,Pna_17,Tha_1,Yo_0,0.274,0.418,0.308
Ha_0,Pna_17,Uod_1,Van_0,0.442,0.29,0.268
Ha_0,Pna_17,Uod_1,Vind_1,0.433,0.306,0.261
Ha_0,Pna_17,Van_0,Wa_1,0.431,0.271,0.297
Ha_0,Qar_8a,Rome_1,Tu_0,0.27,0.394,0.336
Ha_0,Qar_8a,Rome_1,Uod_1,0.279,0.405,0.316
Ha_0,Pna_17,Tha_1,Wa_1,0.509,0.232,0.259
Ha_0,Pna_17,Wt_5,Yo_0,0.258,0.428,0.313
Ha_0,Pna_17,Van_0,Vind_1,0.488,0.265,0.248
Ha_0,Pna_17,Tu_0,Yo_0,0.274,0.449,0.277
Ha_0,Pna_17,Vind_1,Wa_1,0.429,0.26,0.312
Ha_0,Pna_17,Ragl_1,Yo_0,0.275,0.438,0.287
Ha_0,Pna_17,Van_0,Wt_5,0.442,0.287,0.271
Ha_0,Pna_17,Uk_1,Vind_1,0.419,0.325,0.256
Ha_0,Qar_8a,Rome_1,Vind_1,0.39,0.28,0.33
Ha_0,Pna_17,Vind_1,Wt_5,0.433,0.27,0.297
Ha_0,Pna_17,Uod_1,Wa_1,0.535,0.224,0.241
Ha_0,Pna_17,Uod_1,Yo_0,0.244,0.458,0.298
Ha_0,Qar_8a,Ragl_1,Vind_1,0.219,0.381,0.4
Ha_0,Pna_17,Van_0,Yo_0,0.239,0.455,0.306
Ha_0,Qar_8a,Ragl_1,Wt_5,0.319,0.398,0.283
Ha_0,Qar_8a,Ragl_1,Uk_1,0.356,0.387,0.257
Ha_0,Qar_8a,Ragl_1,Yo_0,0.25,0.292,0.458
Ha_0,Pna_17,Wa_1,Yo_0,0.256,0.464,0.28
Ha_0,Qar_8a,Rome_1,Wt_5,0.289,0.404,0.307
Ha_0,Qar_8a,Ragl_1,Tha_1,0.292,0.41,0.299
Ha_0,Qar_8a,Ragl_1,Wa_1,0.284,0.409,0.307
Ha_0,Qar_8a,Rome_1,Tha_1,0.29,0.394,0.317
Ha_0,Qar_8a,Rome_1,Uk_1,0.292,0.397,0.312
Ha_0,Pna_17,Vind_1,Yo_0,0.251,0.428,0.322
Ha_0,Qar_8a,Tha_1,Uk_1,0.317,0.349,0.334
Ha_0,Pna_17,Uk_1,Yo_0,0.242,0.473,0.285
Ha_0,Qar_8a,Ragl_1,Rome_1,0.237,0.397,0.366
Ha_0,Qar_8a,Tha_1,Uod_1,0.322,0.352,0.326
Ha_0,Qar_8a,Rome_1,Van_0,0.391,0.266,0.343
Ha_0,Qar_8a,Rome_1,Yo_0,0.244,0.239,0.516
Ha_0,Qar_8a,Tha_1,Van_0,0.289,0.278,0.433
Ha_0,Qar_8a,Rome_1,Wa_1,0.276,0.394,0.33
